,scores,avg_score
312,-119.90932310846632,-115.66606758518236
313,-112.09986790058552,-115.6582884764246
314,-101.67567223119862,-115.7041904767389
315,-107.73703266041726,-115.71050395001099
316,-116.96723251344015,-115.60358294277616
317,-104.98386795632759,-115.78016991303151
318,-125.29409377308136,-115.84230586439666
319,-109.29327808615432,-115.97394916774863
320,-118.46790970645189,-116.0023272442505
321,-114.04209778318196,-116.11153238662862
322,-122.33928986248796,-116.10216968692538
323,-125.3226643611432,-116.246115526437
324,-118.29654367398757,-116.34545286790912
325,-113.77750235578416,-116.40873382225267
326,-113.2102483074852,-116.46318119076145
327,-106.40241902133378,-116.44893951228443
328,-114.89600348246469,-116.42540982855184
329,-111.88242992913229,-116.3300540324489
330,-119.39288221876396,-116.29741224998914
331,-115.63888760763876,-116.35236408541259
332,-116.40589658765853,-116.34164763067604
333,-110.15430663401055,-116.30857454514504
334,-110.95104116375265,-116.24602768845722
335,-105.90643912657282,-116.1914201302046
336,-111.50677323797242,-116.03962825579282
337,-107.65862930607679,-115.99851041139259
338,-107.27899114441578,-115.87624974724527
339,-103.29568794990234,-115.79263044339541
340,-118.4860105641767,-115.69538215958346
341,-115.77582429385785,-115.77935998187176
342,-102.87230112149177,-115.79142777839773
343,-104.76403773973517,-115.6689314921857
344,-104.01167631396763,-115.55324416577008
345,-99.86935600082197,-115.39212368649933
346,-103.10918542551936,-115.29499294987278
347,-106.8141818045796,-115.23122167415542
348,-106.51243259245376,-115.14542051293803
349,-105.06887714016216,-115.08912012415084
350,-109.14521092403679,-114.92041105480914
351,-113.45235935443662,-114.80376065981127
352,-102.3347777664653,-114.77547748397019
353,-105.51716558828096,-114.62428992274732
354,-98.25792533612041,-114.51649133023317
355,-109.19470302363855,-114.38609325606546
356,-110.39349775709454,-114.33102484465824
357,-107.08055853405928,-114.25313699176908
358,-102.90718709024546,-114.17723978103074
359,-111.32822167376061,-113.94937109113573
360,-112.21228875664393,-114.00531926015387
361,-112.35833932878103,-114.05452752514539
362,-125.46852378099241,-113.9078113968666
363,-137.34797450523297,-113.98604402379769
364,-147.1927468609542,-114.19113063062606
365,-139.91984499983292,-114.49705345516455
366,-135.8370817898359,-114.75891799701316
367,-128.90457447181035,-114.95762116392177
368,-130.79920164392527,-115.11088873671413
369,-136.4302107993165,-115.30860789006576
370,-154.1879737188508,-115.5307050843075
371,-141.65298110281142,-115.90963140140671
372,-129.909268610016,-116.1663200360017
373,-134.6584887286953,-116.35112796360723
374,-129.69598003841298,-116.53397451680418
375,-129.87260316819788,-116.74094493089801
376,-125.63830390220306,-116.86222174041582
377,-125.82498837402488,-116.99602643454966
378,-119.03310586234626,-117.17943269276358
379,-120.42091988244273,-117.25640720320453
380,-126.5758152492959,-117.37044202883239
381,-127.42206505582949,-117.46819339584657
382,-128.9801113513438,-117.65111348131512
383,-126.27787027228538,-117.8198258415869
384,-130.6156379734219,-118.04958500961679
385,-123.78013192827983,-118.17260331422915
386,-132.4391373698499,-118.2226861113063
387,-127.86711032285385,-118.33418519842984
388,-132.84719318269677,-118.48354538307642
389,-141.4146210708226,-118.68478022968421
390,-147.4059565238481,-118.97764192168538
391,-134.27494661122273,-119.21606707816956
392,-143.2678499167814,-119.3713833432092
393,-145.74834931288882,-119.56172778644624
394,-145.61945855668645,-119.98210280740466
395,-152.06060566769352,-120.20838322107224
396,-141.78883179258474,-120.48174601386445
397,-164.73871388218473,-120.62097491904356
398,-151.68179443257873,-120.98376178462921
399,-146.59784823202574,-121.34982175255074
400,-143.88733767377087,-121.51270187014623
401,-158.15748051272863,-121.61779753135232
402,-150.44137024817758,-121.94505115129756
403,-169.6733413222454,-122.2442732989172
404,-144.7434619061062,-122.60082254659159
405,-155.1761027581811,-122.88794574482141
406,-133.8040318531718,-123.32110699274588
407,-149.73602317818614,-123.4735383812827
408,-150.92127816623196,-123.75986400535885
409,-142.57214376077033,-123.97864910704052
410,-155.19165216490015,-124.22774314021274
411,-159.49334014876314,-124.58653437157314
412,-151.02936655094067,-125.04249514458526
413,-157.9932355493949,-125.35369557901
414,-146.99084333493144,-125.81262925549811
415,-148.13352259323764,-126.26578096653544
416,-151.29447477333858,-126.66974586586362
417,-147.72280106030908,-127.01301828846263
418,-143.90724862425225,-127.44040761950244
419,-141.7431084822584,-127.62653916801415
420,-142.26714833895326,-127.9510374719752
421,-146.00250743904286,-128.18902985830022
422,-154.90932900303028,-128.50863395485882
423,-147.15216485402274,-128.83433434626423
424,-137.91879078438743,-129.05262935119302
425,-144.6247903498472,-129.248851822297
426,-139.11055257451974,-129.55732470223765
427,-150.75006713727407,-129.81632774490802
428,-142.69226730222385,-130.25980422606742
429,-149.11357346946124,-130.53776686426502
430,-138.82252644547333,-130.9100782996683
431,-147.01627587392022,-131.1043747419354
432,-130.58983618604853,-131.41814862459822
433,-138.94596571180034,-131.55998802058213
434,-136.69621840921764,-131.84790461136
435,-185.08891826117548,-132.10535638381464
436,-168.36580687159295,-132.89718117516068
437,-150.36392104160404,-133.46577151149685
438,-150.73950628986705,-133.89282442885215
439,-142.03569489150468,-134.32742958030664
440,-134.56015997141373,-134.71482964972267
441,-143.79515180592043,-134.87557114379507
442,-139.02005507572557,-135.15576441891568
443,-144.9791206077083,-135.51724195845802
444,-147.68313547552603,-135.91939278713775
445,-130.24937493072667,-136.35610737875334
446,-137.61021830757855,-136.65990756805238
447,-137.4403748332132,-137.00491789687297
448,-138.72254962358298,-137.31117982715932
449,-116.13594759467772,-137.6332809974706
450,-138.62978485257364,-137.74395170201578
451,-133.13819082469124,-138.0387974413011
452,-107.93767387028753,-138.23565575600367
453,-142.80115451685788,-138.29168471704187
454,-107.64600552531977,-138.66452460632766
455,-127.94211229744711,-138.75840540821963
456,-112.48036248031636,-138.94587950095772
457,-106.96344590092879,-138.96674814818994
458,-110.26917592366974,-138.96557702185865
459,-123.46608730836068,-139.03919691019289
460,-125.03467436421029,-139.1605755665389
461,-114.95395556239455,-139.28879942261457
462,-134.96805183713536,-139.3147555849507
463,-98.51386456308275,-139.40975086551214
464,-134.66095815461517,-139.0214097660906
465,-130.03798270625697,-138.89609187902724
466,-98.96239398739029,-138.79727325609147
467,-122.60783491448792,-138.428526378067
468,-107.16297977687937,-138.3655589824938
469,-110.61142891702899,-138.12919676382336
470,-115.32140974868784,-137.87100894500048
471,-134.3592601247553,-137.48234330529883
472,-107.94361935947528,-137.40940609551825
473,-100.02796383484493,-137.18974960301287
474,-108.51151137133587,-136.84344435407436
475,-116.12481609082724,-136.6315996674036
476,-103.35198770303154,-136.49412179662988
477,-103.51024299449622,-136.27125863463817
478,-99.27692402788453,-136.0481111808429
479,-103.8525722570288,-135.85054936249827
480,-108.17754424731211,-135.68486588624413
481,-106.9969619371997,-135.50088317622428
482,-131.45146568193533,-135.296632145038
483,-125.71773406020735,-135.3213456883439
484,-120.00981532003475,-135.31574432622313
485,-106.24749197803564,-135.20968609968926
486,-106.41121270081149,-135.0343597001868
487,-128.46707955342345,-134.77408045349642
488,-108.5207427140881,-134.78008014580212
489,-137.44658485519537,-134.53681564111605
490,-121.63173215911273,-134.49713527895977
491,-107.07729223212621,-134.23939303531242
492,-109.92630351319755,-133.96741649152145
493,-110.93771622642078,-133.63400102748562
494,-116.21648052755481,-133.28589469662091
495,-113.92922563742313,-132.9918649163296
496,-116.17318329841268,-132.6105511160269
497,-112.90259261175898,-132.3543946310852
498,-111.74099349455349,-131.83603341838094
499,-126.19696074860016,-131.43662540900067
500,-122.92606323394129,-131.23261653416643
501,-115.55470569837169,-131.02300378976813
502,-127.84557071437989,-130.59697604162457
503,-128.7374541285586,-130.3710180462866
504,-131.74597887482548,-129.96165917434973
505,-121.69319558124405,-129.83168434403694
506,-127.40986664306516,-129.49685527226754
507,-124.5686530500888,-129.43291362016646
508,-135.66853743543467,-129.18123991888547
509,-129.71378722535246,-129.0287125115775
510,-126.44928391282423,-128.90012894622333
511,-134.32233655063536,-128.61270526370257
512,-131.2670596833956,-128.36099522772128
513,-133.1677333346054,-128.16337215904585
514,-130.16547157162123,-127.91511713689793
515,-136.31602596615386,-127.74686341926487
516,-137.5104084255526,-127.62868845299403
517,-137.85843203540836,-127.49084778951618
518,-126.00283050717745,-127.39220409926715
519,-131.995516395098,-127.21315991809641
520,-131.29387917328336,-127.11568399722479
521,-125.27202343532457,-127.0059513055681
522,-124.04287973210108,-126.79864646553091
523,-116.00797717376886,-126.48998197282162
524,-116.97350001831445,-126.17854009601908
525,-133.21444079334023,-125.96908718835836
526,-124.27999429127864,-125.8549836927933
527,-124.97815393612674,-125.70667810996089
528,-124.39988686047887,-125.44895897794939
529,-122.21218111455468,-125.26603517353198
530,-117.71488041602927,-124.9970212499829
531,-117.2504184447223,-124.78594478968847
532,-114.6960412897648,-124.4882862153965
533,-115.76236164871362,-124.32934826643367
534,-120.57555467803803,-124.09751222580279
535,-125.56751272791581,-123.936305588491
536,-118.55534678577263,-123.34109153315838
537,-119.01914142807146,-122.84298693230019
538,-117.51859473150581,-122.52953913616486
539,-115.18856575273561,-122.19733002058123
540,-116.84285230995765,-121.92885872919355
541,-113.23393397726903,-121.75168565257896
542,-109.50172115690518,-121.44607347429248
543,-103.78079134016612,-121.15089013510428
544,-110.19792345240519,-120.73890684242885
545,-109.62793625817818,-120.36405472219765
546,-107.95809596846176,-120.15784033547216
547,-108.93381191030544,-119.861319112081
548,-102.00004749318711,-119.57625348285191
549,-105.41071944705642,-119.20902846154794
550,-105.75430261286371,-119.10177618007174
551,-109.8322372509724,-118.77302135767462
552,-106.76445592713904,-118.53996182193745
553,-110.13082231528527,-118.52822964250596
554,-105.76065508131228,-118.20152632049022
555,-106.54669382607459,-118.18267281605014
556,-114.95735909495605,-117.96871863133642
557,-103.80596660412027,-117.99348859748282
558,-99.79023658143494,-117.96191380451475
559,-104.26516709983773,-117.85712441109241
560,-108.95323907340519,-117.66511520900718
561,-102.39213264921973,-117.50430085609912
562,-107.07810577834745,-117.37868262696736
563,-104.59059596887424,-117.0997831663795
564,-104.45148993794211,-117.1605504804374
565,-100.11428345340606,-116.85845579827065
566,-108.4733506429214,-116.55921880574215
567,-97.67931585219503,-116.65432837229746
568,-106.25247161922367,-116.40504318167456
569,-102.72906609951148,-116.395938100098
570,-108.80638146122033,-116.31711447192282
571,-105.94681674252963,-116.25196418904812
572,-96.1792530068292,-115.96783975522587
573,-99.98950887316339,-115.8501960916994
574,-105.25076980984834,-115.84981154208259
575,-104.37965850987436,-115.81720412646773
576,-102.27840805019578,-115.69975255065818
577,-99.82193905381398,-115.68901675412982
578,-102.38733459163774,-115.652133714723
579,-100.42093649050585,-115.68323782036056
580,-105.4908835785016,-115.64892146269533
581,-96.99864563786399,-115.62205485600721
582,-95.9896682519238,-115.52207169301386
583,-96.86619981092937,-115.16745371871373
584,-99.57199617561575,-114.87893837622096
585,-96.8908313588959,-114.67456018477677
586,-100.53855201730813,-114.58099357858535
587,-101.89505462909186,-114.52226697175034
588,-103.00898276083396,-114.25654672250703
589,-102.42898226605689,-114.2014291229745
590,-96.81847758508187,-113.8512530970831
591,-98.01628201178613,-113.60312055134281
592,-100.67994157238233,-113.51251044913941
593,-100.26565319263584,-113.42004682973125
594,-102.81723172184147,-113.31332619939337
595,-103.20961602639362,-113.17933371133624
596,-99.7678385095617,-113.07213761522594
597,-97.07820064259018,-112.90808416733745
598,-99.85591147971888,-112.74984024764579
599,-101.1336036623111,-112.63098942749743
600,-96.1193921205757,-112.38035585663454
601,-109.07548171321001,-112.11228914550087
602,-96.35395423172264,-112.04749690564925
603,-104.03669165329295,-111.73258074082267
604,-93.72495556563337,-111.48557311607003
605,-97.33601082271093,-111.1053628829781
606,-107.3868696292153,-110.86179103539278
607,-97.71569122496778,-110.66156106525426
608,-108.05302147360445,-110.39303144700307
609,-107.22417999125958,-110.11687628738478
610,-95.17808725900387,-109.89198021504384
611,-95.26871273042602,-109.57926824850563
612,-101.46538555236012,-109.18873201030353
613,-104.2363688559018,-108.89071526899318
614,-101.86466163311,-108.60140162420613
615,-99.12756767139153,-108.318393524821
616,-96.86367148332175,-107.94650894187342
617,-101.20973083746307,-107.5400415724511
618,-93.74382792163313,-107.17355456047164
619,-102.83343382588347,-106.8509645346162
620,-98.64326462789006,-106.55934370892405
621,-99.52785885005153,-106.23283756347011
622,-100.89685228441923,-105.97539591761739
623,-94.5063818590279,-105.74393564314056
624,-93.30522121765631,-105.52891968999315
625,-96.78891191658849,-105.2922369019866
626,-96.65720813742212,-104.92798161321907
627,-91.91940523008641,-104.6517537516805
628,-98.89204095681536,-104.3211662646201
629,-97.98355371795795,-104.06608780558345
630,-98.35460625527432,-103.82380153161748
631,-98.01746298740109,-103.63019879000994
632,-97.70149123509623,-103.43786923543674
633,-104.76357962770845,-103.26792373489006
634,-98.46541608628516,-103.15793591468
635,-94.22428548350408,-102.93683452876246
636,-93.77112057360094,-102.62340225631834
637,-104.18653089571191,-102.37555999419664
638,-103.32735534278498,-102.22723388887303
639,-96.82431620735656,-102.08532149498582
640,-102.6881871836333,-101.90167899953201
641,-93.51349595736042,-101.76013234826878
642,-94.9045531729041,-101.5629279680697
643,-95.39406253050676,-101.4169562882297
644,-97.73640792547674,-101.33308900013311
645,-100.32283363576813,-101.20847384486383
646,-102.5545678915036,-101.11542281863973
647,-97.95052398748993,-101.06138753787015
648,-101.06565200828342,-100.951554658642
649,-105.887361767864,-100.94221070379295
650,-98.78442094787562,-100.94697712700103
651,-93.04116421582128,-100.87727831035116
652,-95.37051844714144,-100.70936757999964
653,-90.70479168817211,-100.59542820519965
654,-99.24204347707254,-100.40116789892855
655,-95.67145988838747,-100.33598178288615
656,-101.1080382680535,-100.22722944350927
657,-96.64423303414942,-100.08873623524025
658,-97.09896191644916,-100.01711889954053
659,-100.91725752867961,-99.99020615289068
660,-99.68530353900005,-99.95672705717907
661,-109.43254043853555,-99.864047701835
662,-109.40434623828625,-99.93445177972819
663,-108.6590110541733,-99.9577141843276
664,-104.42306008159686,-99.99839833518057
665,-115.89281500656399,-99.99811403661714
666,-122.40963825272743,-100.15589935214872
667,-124.78340688104625,-100.29526222824677
668,-125.63051630883454,-100.56630313853528
669,-122.80749865177815,-100.76008358543136
670,-113.51183010098438,-100.96086791095404
671,-125.21184750724109,-101.0079223973517
672,-112.79442639639683,-101.20057270499879
673,-117.07413385052865,-101.36672443889447
674,-117.15006202541569,-101.53757068866811
675,-119.1330864686252,-101.6565636108238
676,-117.70839939951892,-101.80409789041133
677,-117.8258987196259,-101.95839780390456
678,-122.66935270754678,-102.13843740056267
679,-108.51588309840298,-102.34125758172176
680,-120.07643633968637,-102.42220704780075
681,-115.69408658401908,-102.56806257541258
682,-112.16667843351635,-102.75501698487415
683,-112.47070390672992,-102.91678708669005
684,-111.0902527002013,-103.07283212764806
685,-111.03029813246647,-103.1880146928939
686,-113.32294286677154,-103.32940936062961
687,-105.52018339457302,-103.45725326912427
688,-108.22196705354226,-103.49350455677906
689,-112.083423157063,-103.54563439970612
690,-106.1727676163911,-103.6421788086162
691,-114.02547085905704,-103.7357217089293
692,-111.57435323645524,-103.895813597402
693,-108.85397294050438,-104.00475771404274
694,-111.28239849734761,-104.09064091152142
695,-98.20018031333198,-104.17529257927646
696,-101.46882401542405,-104.12519822214584
697,-97.09960426976653,-104.14220807720449
698,-100.56849890599307,-104.14242211347624
699,-106.57155027179954,-104.14954798773901
